dataset,row_name,column_name,value
Liczba_ubezpieczonych_według_statusu_I_kw_2025,30 września 2022 r.,Liczba ubezpieczonych ogółem,1108026.0
Liczba_ubezpieczonych_według_statusu_I_kw_2025,31 grudnia 2022 r.,Liczba ubezpieczonych ogółem,1092650.0
Liczba_ubezpieczonych_według_statusu_I_kw_2025,31 marca 2023 r.,Liczba ubezpieczonych ogółem,1084276.0
Liczba_ubezpieczonych_według_statusu_I_kw_2025,30 czerwca 2023 r.,Liczba ubezpieczonych ogółem,1075689.0
Liczba_ubezpieczonych_według_statusu_I_kw_2025,30 września 2023 r.,Liczba ubezpieczonych ogółem,1061237.0
Liczba_ubezpieczonych_według_statusu_I_kw_2025,31 grudnia 2023 r.,Liczba ubezpieczonych ogółem,1043572.0
Liczba_ubezpieczonych_według_statusu_I_kw_2025,31 marca 2024 r.,Liczba ubezpieczonych ogółem,1032472.0
Liczba_ubezpieczonych_według_statusu_I_kw_2025,30 czerwca 2024 r.,Liczba ubezpieczonych ogółem,1021755.0
Liczba_ubezpieczonych_według_statusu_I_kw_2025,30 września 2024 r.,Liczba ubezpieczonych ogółem,1009653.0
Liczba_ubezpieczonych_według_statusu_I_kw_2025,31 grudnia 2024 r.,Liczba ubezpieczonych ogółem,994420.0
Liczba_ubezpieczonych_według_statusu_I_kw_2025,31 marca 2025 r.,Liczba ubezpieczonych ogółem,985815.0
Liczba_ubezpieczonych_według_statusu_I_kw_2025,31 marca 2020 r.,liczba rolników,714239.0
Liczba_ubezpieczonych_według_statusu_I_kw_2025,30 czerwca 2020 r.,liczba rolników,711687.0
Liczba_ubezpieczonych_według_statusu_I_kw_2025,30 września 2020 r.,liczba rolników,705614.0
Liczba_ubezpieczonych_według_statusu_I_kw_2025,31 grudnia 2020 r.,liczba rolników,700971.0
Liczba_ubezpieczonych_według_statusu_I_kw_2025,31 marca 2021 r.,liczba rolników,695867.0
Liczba_ubezpieczonych_według_statusu_I_kw_2025,30 czerwca 2021 r.,liczba rolników,689420.0
Liczba_ubezpieczonych_według_statusu_I_kw_2025,30 września 2021 r.,liczba rolników,684439.0
Liczba_ubezpieczonych_według_statusu_I_kw_2025,31 grudnia 2021 r.,liczba rolników,679189.0
Liczba_ubezpieczonych_według_statusu_I_kw_2025,31 marca 2022 r.,liczba rolników,674367.0
Liczba_ubezpieczonych_według_statusu_I_kw_2025,30 czerwca 2022 r.,liczba rolników,667715.0
Liczba_ubezpieczonych_według_statusu_I_kw_2025,30 września 2022 r.,liczba rolników,659020.0
Liczba_ubezpieczonych_według_statusu_I_kw_2025,31 grudnia 2022 r.,liczba rolników,652908.0
Liczba_ubezpieczonych_według_statusu_I_kw_2025,31 marca 2023 r.,liczba rolników,646859.0
Liczba_ubezpieczonych_według_statusu_I_kw_2025,30 czerwca 2023 r.,liczba rolników,637667.0
Liczba_ubezpieczonych_według_statusu_I_kw_2025,30 września 2023 r.,liczba rolników,630441.0
Liczba_ubezpieczonych_według_statusu_I_kw_2025,31 grudnia 2023 r.,liczba rolników,622439.0
Liczba_ubezpieczonych_według_statusu_I_kw_2025,31 marca 2024 r.,liczba rolników,614810.0
Liczba_ubezpieczonych_według_statusu_I_kw_2025,30 czerwca 2024 r.,liczba rolników,606075.0
Liczba_ubezpieczonych_według_statusu_I_kw_2025,30 września 2024 r.,liczba rolników,599465.0
Liczba_ubezpieczonych_według_statusu_I_kw_2025,31 grudnia 2024 r.,liczba rolników,593669.0
Liczba_ubezpieczonych_według_statusu_I_kw_2025,31 marca 2025 r.,liczba rolników,587938.0
Liczba_ubezpieczonych_według_statusu_I_kw_2025,31 marca 2020 r.,  liczba współmałżonków,318822.0
Liczba_ubezpieczonych_według_statusu_I_kw_2025,30 czerwca 2020 r.,  liczba współmałżonków,317548.0
Liczba_ubezpieczonych_według_statusu_I_kw_2025,30 września 2020 r.,  liczba współmałżonków,314124.0
Liczba_ubezpieczonych_według_statusu_I_kw_2025,31 grudnia 2020 r.,  liczba współmałżonków,311219.0
Liczba_ubezpieczonych_według_statusu_I_kw_2025,31 marca 2021 r.,  liczba współmałżonków,308009.0
Liczba_ubezpieczonych_według_statusu_I_kw_2025,30 czerwca 2021 r.,  liczba współmałżonków,304227.0
Liczba_ubezpieczonych_według_statusu_I_kw_2025,30 września 2021 r.,  liczba współmałżonków,300988.0
Liczba_ubezpieczonych_według_statusu_I_kw_2025,31 grudnia 2021 r.,  liczba współmałżonków,297825.0
Liczba_ubezpieczonych_według_statusu_I_kw_2025,31 marca 2022 r.,  liczba współmałżonków,294537.0
Liczba_ubezpieczonych_według_statusu_I_kw_2025,30 czerwca 2022 r.,  liczba współmałżonków,290560.0
Liczba_ubezpieczonych_według_statusu_I_kw_2025,30 września 2022 r.,  liczba współmałżonków,286129.0
Liczba_ubezpieczonych_według_statusu_I_kw_2025,31 grudnia 2022 r.,  liczba współmałżonków,282908.0
Liczba_ubezpieczonych_według_statusu_I_kw_2025,31 marca 2023 r.,  liczba współmałżonków,279547.0
Liczba_ubezpieczonych_według_statusu_I_kw_2025,30 czerwca 2023 r.,  liczba współmałżonków,274944.0
Liczba_ubezpieczonych_według_statusu_I_kw_2025,30 września 2023 r.,  liczba współmałżonków,270996.0
Liczba_ubezpieczonych_według_statusu_I_kw_2025,31 grudnia 2023 r.,  liczba współmałżonków,267135.0
Liczba_ubezpieczonych_według_statusu_I_kw_2025,31 marca 2024 r.,  liczba współmałżonków,263245.0
Liczba_ubezpieczonych_według_statusu_I_kw_2025,30 czerwca 2024 r.,  liczba współmałżonków,258884.0
Liczba_ubezpieczonych_według_statusu_I_kw_2025,30 września 2024 r.,  liczba współmałżonków,255386.0
Liczba_ubezpieczonych_według_statusu_I_kw_2025,31 grudnia 2024 r.,  liczba współmałżonków,252338.0
Liczba_ubezpieczonych_według_statusu_I_kw_2025,31 marca 2025 r.,  liczba współmałżonków,249191.0
Liczba_ubezpieczonych_według_statusu_I_kw_2025,31 marca 2020 r., liczba domowników,151915.0
Liczba_ubezpieczonych_według_statusu_I_kw_2025,30 czerwca 2020 r., liczba domowników,151671.0
Liczba_ubezpieczonych_według_statusu_I_kw_2025,30 września 2020 r., liczba domowników,150486.0
Liczba_ubezpieczonych_według_statusu_I_kw_2025,31 grudnia 2020 r., liczba domowników,150536.0
Liczba_ubezpieczonych_według_statusu_I_kw_2025,31 marca 2021 r., liczba domowników,148610.0
Liczba_ubezpieczonych_według_statusu_I_kw_2025,30 czerwca 2021 r., liczba domowników,146252.0
Liczba_ubezpieczonych_według_statusu_I_kw_2025,30 września 2021 r., liczba domowników,146083.0
Liczba_ubezpieczonych_według_statusu_I_kw_2025,31 grudnia 2021 r., liczba domowników,146253.0
Liczba_ubezpieczonych_według_statusu_I_kw_2025,31 marca 2022 r., liczba domowników,144716.0
Liczba_ubezpieczonych_według_statusu_I_kw_2025,30 czerwca 2022 r., liczba domowników,143200.0
Liczba_ubezpieczonych_według_statusu_I_kw_2025,30 września 2022 r., liczba domowników,144132.0
Liczba_ubezpieczonych_według_statusu_I_kw_2025,31 grudnia 2022 r., liczba domowników,144597.0
Liczba_ubezpieczonych_według_statusu_I_kw_2025,31 marca 2023 r., liczba domowników,143664.0
Liczba_ubezpieczonych_według_statusu_I_kw_2025,30 czerwca 2023 r., liczba domowników,141728.0
Liczba_ubezpieczonych_według_statusu_I_kw_2025,30 września 2023 r., liczba domowników,141516.0
Liczba_ubezpieczonych_według_statusu_I_kw_2025,31 grudnia 2023 r., liczba domowników,141176.0
Liczba_ubezpieczonych_według_statusu_I_kw_2025,31 marca 2024 r., liczba domowników,139412.0
Liczba_ubezpieczonych_według_statusu_I_kw_2025,30 czerwca 2024 r., liczba domowników,137887.0
Liczba_ubezpieczonych_według_statusu_I_kw_2025,30 września 2024 r., liczba domowników,137716.0
Liczba_ubezpieczonych_według_statusu_I_kw_2025,31 grudnia 2024 r., liczba domowników,137411.0
Liczba_ubezpieczonych_według_statusu_I_kw_2025,31 marca 2025 r., liczba domowników,135374.0
Liczba_ubezpieczonych_według_statusu_I_kw_2025,31 marca 2020 r., liczbapomocników rolnika,4006.0
Liczba_ubezpieczonych_według_statusu_I_kw_2025,30 czerwca 2020 r., liczbapomocników rolnika,28930.0
Liczba_ubezpieczonych_według_statusu_I_kw_2025,30 września 2020 r., liczbapomocników rolnika,15506.0
Liczba_ubezpieczonych_według_statusu_I_kw_2025,31 grudnia 2020 r., liczbapomocników rolnika,1496.0
Liczba_ubezpieczonych_według_statusu_I_kw_2025,31 marca 2021 r., liczbapomocników rolnika,5230.0
Liczba_ubezpieczonych_według_statusu_I_kw_2025,30 czerwca 2021 r., liczbapomocników rolnika,23863.0
Liczba_ubezpieczonych_według_statusu_I_kw_2025,30 września 2021 r., liczbapomocników rolnika,12927.0
Liczba_ubezpieczonych_według_statusu_I_kw_2025,31 grudnia 2021 r., liczbapomocników rolnika,1431.0
Liczba_ubezpieczonych_według_statusu_I_kw_2025,31 marca 2022 r., liczbapomocników rolnika,3696.0
Liczba_ubezpieczonych_według_statusu_I_kw_2025,30 czerwca 2022 r., liczbapomocników rolnika,11305.0
Liczba_ubezpieczonych_według_statusu_I_kw_2025,30 września 2022 r., liczbapomocników rolnika,8051.0
Liczba_ubezpieczonych_według_statusu_I_kw_2025,31 grudnia 2022 r., liczbapomocników rolnika,1608.0
Liczba_ubezpieczonych_według_statusu_I_kw_2025,31 marca 2023 r., liczbapomocników rolnika,3357.0
Liczba_ubezpieczonych_według_statusu_I_kw_2025,30 czerwca 2023 r., liczbapomocników rolnika,10277.0
Liczba_ubezpieczonych_według_statusu_I_kw_2025,30 września 2023 r., liczbapomocników rolnika,7036.0
Liczba_ubezpieczonych_według_statusu_I_kw_2025,31 grudnia 2023 r., liczbapomocników rolnika,1630.0
Liczba_ubezpieczonych_według_statusu_I_kw_2025,31 marca 2024 r., liczbapomocników rolnika,3756.0
Liczba_ubezpieczonych_według_statusu_I_kw_2025,30 czerwca 2024 r., liczbapomocników rolnika,7991.0
Liczba_ubezpieczonych_według_statusu_I_kw_2025,30 września 2024 r., liczbapomocników rolnika,6640.0
Liczba_ubezpieczonych_według_statusu_I_kw_2025,31 grudnia 2024 r., liczbapomocników rolnika,1425.0
Liczba_ubezpieczonych_według_statusu_I_kw_2025,31 marca 2025 r., liczbapomocników rolnika,4301.0
Liczba_ubezpieczonych_według_statusu_I_kw_2025,31 marca 2020 r.,  liczba ubezpieczonych w okresie przyznania świadczenia pielęgnacyjnego lub specjalnego zasiłku opiekuńczego albo zasiłku dla opiekuna,8589.0
Liczba_ubezpieczonych_według_statusu_I_kw_2025,30 czerwca 2020 r.,  liczba ubezpieczonych w okresie przyznania świadczenia pielęgnacyjnego lub specjalnego zasiłku opiekuńczego albo zasiłku dla opiekuna,8896.0
Liczba_ubezpieczonych_według_statusu_I_kw_2025,30 września 2020 r.,  liczba ubezpieczonych w okresie przyznania świadczenia pielęgnacyjnego lub specjalnego zasiłku opiekuńczego albo zasiłku dla opiekuna,9111.0
Liczba_ubezpieczonych_według_statusu_I_kw_2025,31 grudnia 2020 r.,  liczba ubezpieczonych w okresie przyznania świadczenia pielęgnacyjnego lub specjalnego zasiłku opiekuńczego albo zasiłku dla opiekuna,9001.0
Liczba_ubezpieczonych_według_statusu_I_kw_2025,31 marca 2021 r.,  liczba ubezpieczonych w okresie przyznania świadczenia pielęgnacyjnego lub specjalnego zasiłku opiekuńczego albo zasiłku dla opiekuna,9346.0
Liczba_ubezpieczonych_według_statusu_I_kw_2025,30 czerwca 2021 r.,  liczba ubezpieczonych w okresie przyznania świadczenia pielęgnacyjnego lub specjalnego zasiłku opiekuńczego albo zasiłku dla opiekuna,9641.0
Liczba_ubezpieczonych_według_statusu_I_kw_2025,30 września 2021 r.,  liczba ubezpieczonych w okresie przyznania świadczenia pielęgnacyjnego lub specjalnego zasiłku opiekuńczego albo zasiłku dla opiekuna,9929.0
Liczba_ubezpieczonych_według_statusu_I_kw_2025,31 grudnia 2021 r.,  liczba ubezpieczonych w okresie przyznania świadczenia pielęgnacyjnego lub specjalnego zasiłku opiekuńczego albo zasiłku dla opiekuna,9894.0
Liczba_ubezpieczonych_według_statusu_I_kw_2025,31 marca 2022 r.,  liczba ubezpieczonych w okresie przyznania świadczenia pielęgnacyjnego lub specjalnego zasiłku opiekuńczego albo zasiłku dla opiekuna,10181.0
Liczba_ubezpieczonych_według_statusu_I_kw_2025,30 czerwca 2022 r.,  liczba ubezpieczonych w okresie przyznania świadczenia pielęgnacyjnego lub specjalnego zasiłku opiekuńczego albo zasiłku dla opiekuna,10544.0
Liczba_ubezpieczonych_według_statusu_I_kw_2025,30 września 2022 r.,  liczba ubezpieczonych w okresie przyznania świadczenia pielęgnacyjnego lub specjalnego zasiłku opiekuńczego albo zasiłku dla opiekuna,10685.0
Liczba_ubezpieczonych_według_statusu_I_kw_2025,31 grudnia 2022 r.,  liczba ubezpieczonych w okresie przyznania świadczenia pielęgnacyjnego lub specjalnego zasiłku opiekuńczego albo zasiłku dla opiekuna,10620.0
Liczba_ubezpieczonych_według_statusu_I_kw_2025,31 marca 2023 r.,  liczba ubezpieczonych w okresie przyznania świadczenia pielęgnacyjnego lub specjalnego zasiłku opiekuńczego albo zasiłku dla opiekuna,10839.0
Liczba_ubezpieczonych_według_statusu_I_kw_2025,30 czerwca 2023 r.,  liczba ubezpieczonych w okresie przyznania świadczenia pielęgnacyjnego lub specjalnego zasiłku opiekuńczego albo zasiłku dla opiekuna,11064.0
Liczba_ubezpieczonych_według_statusu_I_kw_2025,30 września 2023 r.,  liczba ubezpieczonych w okresie przyznania świadczenia pielęgnacyjnego lub specjalnego zasiłku opiekuńczego albo zasiłku dla opiekuna,11238.0
Liczba_ubezpieczonych_według_statusu_I_kw_2025,31 grudnia 2023 r.,  liczba ubezpieczonych w okresie przyznania świadczenia pielęgnacyjnego lub specjalnego zasiłku opiekuńczego albo zasiłku dla opiekuna,11182.0
Liczba_ubezpieczonych_według_statusu_I_kw_2025,31 marca 2024 r.,  liczba ubezpieczonych w okresie przyznania świadczenia pielęgnacyjnego lub specjalnego zasiłku opiekuńczego albo zasiłku dla opiekuna,11240.0
Liczba_ubezpieczonych_według_statusu_I_kw_2025,30 czerwca 2024 r.,  liczba ubezpieczonych w okresie przyznania świadczenia pielęgnacyjnego lub specjalnego zasiłku opiekuńczego albo zasiłku dla opiekuna,10909.0
Liczba_ubezpieczonych_według_statusu_I_kw_2025,30 września 2024 r.,  liczba ubezpieczonych w okresie przyznania świadczenia pielęgnacyjnego lub specjalnego zasiłku opiekuńczego albo zasiłku dla opiekuna,10442.0
Liczba_ubezpieczonych_według_statusu_I_kw_2025,31 grudnia 2024 r.,  liczba ubezpieczonych w okresie przyznania świadczenia pielęgnacyjnego lub specjalnego zasiłku opiekuńczego albo zasiłku dla opiekuna,9572.0
Liczba_ubezpieczonych_według_statusu_I_kw_2025,31 marca 2025 r.,  liczba ubezpieczonych w okresie przyznania świadczenia pielęgnacyjnego lub specjalnego zasiłku opiekuńczego albo zasiłku dla opiekuna,9006.0
Liczba_ubezpieczonych_według_statusu_I_kw_2025,31 marca 2020 r.,liczba członków rodzin sprawujących opiekę nad dzieckiem,15.0
Liczba_ubezpieczonych_według_statusu_I_kw_2025,30 czerwca 2020 r.,liczba członków rodzin sprawujących opiekę nad dzieckiem,15.0
Liczba_ubezpieczonych_według_statusu_I_kw_2025,30 września 2020 r.,liczba członków rodzin sprawujących opiekę nad dzieckiem,15.0
Liczba_ubezpieczonych_według_statusu_I_kw_2025,31 grudnia 2020 r.,liczba członków rodzin sprawujących opiekę nad dzieckiem,13.0
Liczba_ubezpieczonych_według_statusu_I_kw_2025,31 marca 2021 r.,liczba członków rodzin sprawujących opiekę nad dzieckiem,10.0
Liczba_ubezpieczonych_według_statusu_I_kw_2025,30 czerwca 2021 r.,liczba członków rodzin sprawujących opiekę nad dzieckiem,10.0
Liczba_ubezpieczonych_według_statusu_I_kw_2025,30 września 2021 r.,liczba członków rodzin sprawujących opiekę nad dzieckiem,13.0
Liczba_ubezpieczonych_według_statusu_I_kw_2025,31 grudnia 2021 r.,liczba członków rodzin sprawujących opiekę nad dzieckiem,11.0
Liczba_ubezpieczonych_według_statusu_I_kw_2025,31 marca 2022 r.,liczba członków rodzin sprawujących opiekę nad dzieckiem,11.0
Liczba_ubezpieczonych_według_statusu_I_kw_2025,30 czerwca 2022 r.,liczba członków rodzin sprawujących opiekę nad dzieckiem,9.0
Liczba_ubezpieczonych_według_statusu_I_kw_2025,30 września 2022 r.,liczba członków rodzin sprawujących opiekę nad dzieckiem,9.0
Liczba_ubezpieczonych_według_statusu_I_kw_2025,31 grudnia 2022 r.,liczba członków rodzin sprawujących opiekę nad dzieckiem,9.0
Liczba_ubezpieczonych_według_statusu_I_kw_2025,31 marca 2023 r.,liczba członków rodzin sprawujących opiekę nad dzieckiem,10.0
Liczba_ubezpieczonych_według_statusu_I_kw_2025,30 czerwca 2023 r.,liczba członków rodzin sprawujących opiekę nad dzieckiem,9.0
Liczba_ubezpieczonych_według_statusu_I_kw_2025,30 września 2023 r.,liczba członków rodzin sprawujących opiekę nad dzieckiem,10.0
Liczba_ubezpieczonych_według_statusu_I_kw_2025,31 grudnia 2023 r.,liczba członków rodzin sprawujących opiekę nad dzieckiem,10.0
Liczba_ubezpieczonych_według_statusu_I_kw_2025,31 marca 2024 r.,liczba członków rodzin sprawujących opiekę nad dzieckiem,9.0
Liczba_ubezpieczonych_według_statusu_I_kw_2025,30 czerwca 2024 r.,liczba członków rodzin sprawujących opiekę nad dzieckiem,9.0
Liczba_ubezpieczonych_według_statusu_I_kw_2025,30 września 2024 r.,liczba członków rodzin sprawujących opiekę nad dzieckiem,4.0
Liczba_ubezpieczonych_według_statusu_I_kw_2025,31 grudnia 2024 r.,liczba członków rodzin sprawujących opiekę nad dzieckiem,5.0
Liczba_ubezpieczonych_według_statusu_I_kw_2025,31 marca 2025 r.,liczba członków rodzin sprawujących opiekę nad dzieckiem,5.0
TABLICA 1 (13). PRZECIĘTNA MIESIĘCZNA LICZBA EMERYTUR I RENT WEDŁUG RODZAJÓW ŚWIADCZEŃ,EMERYTURY I RENTY ogółem,2024-Q1,968496
TABLICA 1 (13). PRZECIĘTNA MIESIĘCZNA LICZBA EMERYTUR I RENT WEDŁUG RODZAJÓW ŚWIADCZEŃ,Emerytury ogółem,2024-Q1,761183
TABLICA 1 (13). PRZECIĘTNA MIESIĘCZNA LICZBA EMERYTUR I RENT WEDŁUG RODZAJÓW ŚWIADCZEŃ,Renty ogółem,2024-Q1,207313
TABLICA 1 (13). PRZECIĘTNA MIESIĘCZNA LICZBA EMERYTUR I RENT WEDŁUG RODZAJÓW ŚWIADCZEŃ,EMERYTURY RAZEM,2024-Q1,761183
TABLICA 1 (13). PRZECIĘTNA MIESIĘCZNA LICZBA EMERYTUR I RENT WEDŁUG RODZAJÓW ŚWIADCZEŃ,Emerytury rolnicze,2024-Q1,697217
TABLICA 1 (13). PRZECIĘTNA MIESIĘCZNA LICZBA EMERYTUR I RENT WEDŁUG RODZAJÓW ŚWIADCZEŃ,Emerytury za przekazane gospodarstwo rolne Państwu,2024-Q1,10287
TABLICA 1 (13). PRZECIĘTNA MIESIĘCZNA LICZBA EMERYTUR I RENT WEDŁUG RODZAJÓW ŚWIADCZEŃ,Emerytury za przekazane gospodarstwo rolne następcy,2024-Q1,51312
TABLICA 1 (13). PRZECIĘTNA MIESIĘCZNA LICZBA EMERYTUR I RENT WEDŁUG RODZAJÓW ŚWIADCZEŃ,Emerytury niezwiązane z przekazaniem gospodarstwa rolnego,2024-Q1,2367
TABLICA 1 (13). PRZECIĘTNA MIESIĘCZNA LICZBA EMERYTUR I RENT WEDŁUG RODZAJÓW ŚWIADCZEŃ,RENTY RAZEM,2024-Q1,207313
TABLICA 1 (13). PRZECIĘTNA MIESIĘCZNA LICZBA EMERYTUR I RENT WEDŁUG RODZAJÓW ŚWIADCZEŃ,Renty z tytułu niezdolności do pracy razem,2024-Q1,167029
TABLICA 1 (13). PRZECIĘTNA MIESIĘCZNA LICZBA EMERYTUR I RENT WEDŁUG RODZAJÓW ŚWIADCZEŃ,w tym renty z tytułu niezdolności do pracy wypadkowe,2024-Q1,11186
TABLICA 1 (13). PRZECIĘTNA MIESIĘCZNA LICZBA EMERYTUR I RENT WEDŁUG RODZAJÓW ŚWIADCZEŃ,Renty rolnicze z tytułu niezdolności do pracy,2024-Q1,165383
TABLICA 1 (13). PRZECIĘTNA MIESIĘCZNA LICZBA EMERYTUR I RENT WEDŁUG RODZAJÓW ŚWIADCZEŃ,Renty z tytułu niezdolności do pracy za przekazane gospodarstwo rolne Państwu,2024-Q1,109
TABLICA 1 (13). PRZECIĘTNA MIESIĘCZNA LICZBA EMERYTUR I RENT WEDŁUG RODZAJÓW ŚWIADCZEŃ,Renty z tytułu niezdolności do pracy za przekazane gospodarstwo rolne następcy,2024-Q1,374
